,ID,0,1,2,3,4,5,C,X,LAST_STATUS,LAST_MONTH,COUNT_MONTHS,total_delay,C_RATING
22212,5062155,8,0,0,0,0,0,11,0,C,0,19.0,8,BB
22213,5062156,7,0,0,0,0,0,16,10,C,0,23.0,7,BB
22214,5062157,21,0,0,0,0,0,0,30,X,0,21.0,21,CC
22215,5062159,16,0,0,0,0,0,0,2,0,0,16.0,16,CC
22216,5062160,19,0,0,0,0,0,0,11,X,0,19.0,19,CC
22217,5062161,11,0,0,0,0,0,0,19,0,0,11.0,11,CC
22218,5062162,11,0,0,0,0,0,0,0,0,0,11.0,11,CC
22219,5062163,13,1,0,0,0,0,0,7,1,0,14.0,14,CC
22220,5062165,16,1,0,0,0,0,0,39,X,0,17.0,17,CC
22221,5062166,14,0,0,0,0,0,30,0,C,0,44.0,14,BB
22222,5062167,13,1,0,0,0,0,34,4,C,0,48.0,14,BB
22223,5062168,39,1,1,0,0,0,0,9,0,0,41.0,41,CC
22224,5062169,8,0,0,0,0,0,20,0,C,0,28.0,8,BB
22225,5062170,11,1,0,0,0,0,46,0,C,0,58.0,12,BB
22226,5062171,18,0,0,0,0,0,36,0,C,0,54.0,18,BB
22227,5062173,8,0,0,0,0,0,36,1,C,0,44.0,8,BB
22228,5062174,5,0,0,0,0,0,0,3,X,0,5.0,5,CC
22229,5062175,24,0,0,0,0,0,0,0,0,0,24.0,24,CC
22230,5062176,8,0,0,0,0,0,2,0,C,0,10.0,8,CC
22231,5062177,16,0,0,0,0,0,0,1,X,0,16.0,16,CC
22232,5062178,18,4,0,0,0,0,0,1,X,0,22.0,22,CC
22233,5062181,2,0,0,0,0,0,10,0,C,0,12.0,2,BB
22234,5062182,3,0,0,0,0,0,31,0,C,0,34.0,3,BB
22235,5062183,9,0,0,0,0,0,17,0,C,0,26.0,9,BB
22236,5062184,9,0,0,0,0,0,17,0,C,0,26.0,9,BB
22237,5062185,9,0,0,0,0,0,17,0,C,0,26.0,9,BB
22238,5062186,1,0,0,0,0,0,25,0,C,0,26.0,1,BB
22239,5062187,2,0,0,0,0,0,30,0,C,0,32.0,2,BB
22240,5062188,18,0,0,0,0,0,26,3,C,0,44.0,18,BB
22241,5062189,57,0,0,0,0,0,0,1,0,0,57.0,57,CC
22242,5062190,5,0,0,0,0,0,53,1,C,0,58.0,5,BB
22243,5062195,0,0,0,0,0,0,49,9,C,0,49.0,0,AA
22244,5062197,8,0,0,0,0,0,14,11,C,0,22.0,8,BB
22245,5062198,29,0,0,0,0,0,16,4,C,0,45.0,29,BB
22246,5062199,1,0,0,0,0,0,36,0,C,0,37.0,1,BB
22247,5062201,1,0,0,0,0,0,49,8,C,0,50.0,1,BB
22248,5062205,4,0,0,0,0,0,0,29,X,0,4.0,4,CC
22249,5062206,15,0,0,0,0,0,0,8,0,0,15.0,15,CC
22250,5062208,14,0,0,0,0,0,0,35,X,0,14.0,14,CC
22251,5062209,23,0,0,0,0,0,0,22,0,0,23.0,23,CC
22252,5062210,6,0,0,0,0,0,0,3,0,0,6.0,6,CC
22253,5062211,9,0,0,0,0,0,0,4,0,0,9.0,9,CC
22254,5062212,3,0,0,0,0,0,56,0,C,0,59.0,3,BB
22255,5062213,16,2,0,0,0,0,23,3,C,0,41.0,18,BB
22256,5062214,8,0,0,0,0,0,0,14,X,0,8.0,8,CC
22257,5062215,4,0,0,0,0,0,56,0,C,0,60.0,4,BB
22258,5062217,24,1,0,0,0,0,0,2,0,0,25.0,25,CC
22259,5062218,24,1,0,0,0,0,0,2,X,0,25.0,25,CC
22260,5062219,16,0,0,0,0,0,12,0,C,0,28.0,16,BB
22261,5062220,7,0,0,0,0,0,0,0,0,0,7.0,7,CC
22262,5062221,10,0,0,0,0,0,26,2,C,0,36.0,10,BB
22263,5062222,4,0,0,0,0,0,33,2,C,0,37.0,4,BB
22264,5062223,15,0,0,0,0,0,0,22,X,0,15.0,15,CC
22265,5062224,9,0,0,0,0,0,20,0,C,0,29.0,9,BB
22266,5062225,1,0,0,0,0,0,17,0,C,0,18.0,1,BB
22267,5062226,6,6,0,0,0,0,8,0,C,0,20.0,12,BB
22268,5062227,4,2,0,0,0,0,28,0,C,0,34.0,6,BB
22269,5062232,6,0,0,0,0,0,30,0,C,0,36.0,6,BB
22270,5062233,1,0,0,0,0,0,41,0,C,0,42.0,1,BB
22271,5062234,1,0,0,0,0,0,0,52,X,0,1.0,1,CC
22272,5062236,5,2,0,0,0,0,50,1,C,0,57.0,7,BB
22273,5062237,0,0,0,0,0,0,41,1,C,0,41.0,0,AA
22274,5062240,3,0,0,0,0,0,0,31,X,0,3.0,3,CC
22275,5062241,6,0,0,0,0,0,30,0,C,0,36.0,6,BB
22276,5062242,8,0,0,0,0,0,29,3,C,0,37.0,8,BB
22277,5062243,1,0,0,0,0,0,23,10,C,0,24.0,1,BB
22278,5062244,30,0,0,0,0,0,0,0,0,0,30.0,30,CC
22279,5062245,2,0,0,0,0,0,0,0,0,0,2.0,2,CC
22280,5062246,8,0,0,0,0,0,0,9,0,0,8.0,8,CC
22281,5062247,20,2,0,0,0,0,0,1,1,0,22.0,22,CC
22282,5062248,6,0,0,0,0,0,20,0,C,0,26.0,6,BB
22283,5062249,1,0,0,0,0,0,30,0,C,0,31.0,1,BB
22284,5062250,3,0,0,0,0,0,32,0,C,0,35.0,3,BB
22285,5062251,6,0,0,0,0,0,29,0,C,0,35.0,6,BB
22286,5062252,5,1,0,0,0,0,51,0,C,0,57.0,6,BB
22287,5062254,13,0,0,0,0,0,43,0,C,0,56.0,13,BB
22288,5062255,6,0,0,0,0,0,13,0,C,0,19.0,6,BB
22289,5062256,15,0,0,0,0,0,4,2,C,0,19.0,15,BB
22290,5062257,4,0,0,0,0,0,30,1,C,0,34.0,4,BB
22291,5062259,1,0,0,0,0,0,11,0,C,0,12.0,1,BB
22292,5062260,13,0,0,0,0,0,24,0,C,0,37.0,13,BB
22293,5062265,21,0,0,0,0,0,0,11,0,0,21.0,21,CC
22294,5062266,23,0,0,0,0,0,0,24,0,0,23.0,23,CC
22295,5062267,44,0,0,0,0,0,0,3,0,0,44.0,44,CC
22296,5062268,6,0,0,0,0,0,0,2,X,0,6.0,6,CC
22297,5062270,21,2,0,0,0,0,0,35,X,0,23.0,23,CC
22298,5062271,8,0,0,0,0,0,0,0,0,0,8.0,8,CC
22299,5062272,17,0,0,0,0,0,0,0,0,0,17.0,17,CC
22300,5062273,13,0,0,0,0,0,17,0,C,0,30.0,13,BB
22302,5062278,30,0,0,0,0,0,0,17,0,0,30.0,30,CC
22303,5062279,5,0,0,0,0,0,13,0,C,0,18.0,5,BB
22304,5062280,4,0,0,0,0,0,33,1,C,0,37.0,4,BB
22305,5062281,15,0,0,0,0,0,0,1,0,0,15.0,15,CC
22306,5062282,18,0,0,0,0,0,0,1,X,0,18.0,18,CC
22307,5062283,2,0,0,0,0,0,3,0,C,0,5.0,2,BB
22308,5062284,4,0,0,0,0,0,10,4,C,0,14.0,4,BB
22309,5062285,4,0,0,0,0,0,18,0,C,0,22.0,4,BB
22310,5062286,8,0,0,0,0,0,0,6,X,0,8.0,8,CC
22311,5062287,26,0,0,0,0,0,0,0,0,0,26.0,26,CC
22312,5062288,4,0,0,0,0,0,9,0,C,0,13.0,4,BB
22313,5062290,17,0,0,0,0,0,4,0,C,0,21.0,17,CC
22314,5062291,18,0,0,0,0,0,29,0,C,0,47.0,18,BB
22315,5062292,4,0,0,0,0,0,26,0,C,0,30.0,4,BB
22316,5062293,10,0,0,0,0,0,34,14,C,0,44.0,10,BB
22317,5062294,34,0,0,0,0,0,24,1,C,0,58.0,34,BB
22318,5062295,2,0,0,0,0,0,4,1,C,0,6.0,2,BB
22319,5062296,2,0,0,0,0,0,0,1,X,0,2.0,2,CC
22320,5062297,5,0,0,0,0,0,32,1,C,0,37.0,5,BB
22321,5062298,1,0,0,0,0,0,0,33,X,0,1.0,1,CC
22322,5062299,10,0,0,0,0,0,21,1,C,0,31.0,10,BB
22323,5062300,10,0,0,0,0,0,15,2,C,0,25.0,10,BB
22324,5062301,10,0,0,0,0,0,10,1,C,0,20.0,10,BB
22325,5062302,5,0,0,0,0,0,0,1,0,0,5.0,5,CC
22326,5062303,12,0,0,0,0,0,0,0,0,0,12.0,12,CC
22327,5062304,9,0,0,0,0,0,7,0,C,0,16.0,9,BB
22328,5062305,3,0,0,0,0,0,35,0,C,0,38.0,3,BB
22329,5062306,3,0,0,0,0,0,35,0,C,0,38.0,3,BB
22330,5062307,14,0,0,0,0,0,16,1,C,0,30.0,14,BB
22331,5062308,1,0,0,0,0,0,16,18,C,0,17.0,1,BB
22332,5062309,28,0,0,0,0,0,0,2,0,0,28.0,28,CC
22333,5062310,5,1,0,0,0,0,0,1,0,0,6.0,6,CC
22334,5062311,1,0,0,0,0,0,0,0,0,0,1.0,1,CC
22335,5062312,0,0,0,0,0,0,2,0,C,0,2.0,0,AA
22336,5062313,0,0,0,0,0,0,2,0,C,0,2.0,0,AA
22337,5062314,0,0,0,0,0,0,3,0,C,0,3.0,0,AA
22338,5062315,9,1,0,0,0,0,0,0,0,0,10.0,10,CC
22339,5062316,13,0,0,0,0,0,18,0,C,0,31.0,13,BB
22340,5062317,4,0,0,0,0,0,0,1,X,0,4.0,4,CC
22341,5062318,5,5,0,0,0,0,0,1,X,0,10.0,10,CC
22342,5062319,17,2,0,0,0,0,0,0,0,0,19.0,19,CC
22343,5062320,1,0,0,0,0,0,23,0,C,0,24.0,1,BB
22344,5062321,5,0,0,0,0,0,27,0,C,0,32.0,5,BB
22345,5062322,1,0,0,0,0,0,40,0,C,0,41.0,1,BB
22346,5062323,11,1,0,0,0,0,48,0,C,0,60.0,12,BB
22347,5062326,7,0,0,0,0,0,12,4,C,0,19.0,7,BB
22348,5062327,8,1,0,0,0,0,0,2,1,0,9.0,9,CC
22349,5062328,8,0,0,0,0,0,29,0,C,0,37.0,8,BB
22350,5062329,11,0,0,0,0,0,39,0,C,0,50.0,11,BB
22351,5062330,10,0,0,0,0,0,0,0,0,0,10.0,10,CC
22352,5062331,23,0,0,0,0,0,5,7,C,0,28.0,23,CC
22353,5062332,11,0,0,0,0,0,39,0,C,0,50.0,11,BB
22354,5062333,4,1,0,0,0,0,26,1,C,0,31.0,5,BB
22355,5062334,6,0,0,0,0,0,15,0,C,0,21.0,6,BB
22356,5062335,8,1,0,0,0,0,1,1,C,0,10.0,9,CC
22357,5062336,7,0,0,0,0,0,32,0,C,0,39.0,7,BB
22358,5062337,8,0,0,0,0,0,42,0,C,0,50.0,8,BB
22359,5062338,7,0,0,0,0,0,42,1,C,0,49.0,7,BB
22360,5062339,13,1,0,0,0,0,20,2,C,0,34.0,14,BB
22361,5062341,12,0,0,0,0,0,9,0,C,0,21.0,12,BB
22362,5062342,12,1,0,0,0,0,0,0,0,0,13.0,13,CC
22363,5062343,0,0,0,0,0,0,8,1,C,0,8.0,0,AA
22364,5062345,12,0,0,0,0,0,15,1,C,0,27.0,12,BB
22365,5062346,12,0,0,0,0,0,0,2,X,0,12.0,12,CC
22366,5062347,22,0,0,0,0,0,0,1,0,0,22.0,22,CC
22367,5062348,13,0,0,0,0,0,0,14,X,0,13.0,13,CC
22368,5062349,8,0,0,0,0,0,0,0,0,0,8.0,8,CC
22369,5062350,23,16,0,0,0,0,0,0,0,0,39.0,39,CC
22370,5062351,5,0,0,0,0,0,0,0,0,0,5.0,5,CC
22371,5062353,6,1,0,0,0,0,0,7,X,0,7.0,7,CC
22372,5062356,1,0,0,0,0,0,24,0,C,0,25.0,1,BB
22373,5062358,25,3,0,0,0,0,0,30,0,0,28.0,28,CC
22374,5062359,15,1,0,0,0,0,0,13,0,0,16.0,16,CC
22375,5062362,12,0,0,0,0,0,11,0,C,0,23.0,12,BB
22376,5062363,2,0,0,0,0,0,28,1,C,0,30.0,2,BB
22377,5062364,3,0,0,0,0,0,0,30,X,0,3.0,3,CC
22378,5062365,18,0,0,0,0,0,0,1,0,0,18.0,18,CC
22379,5062366,23,1,0,0,0,0,0,1,X,0,24.0,24,CC
22380,5062367,0,0,0,0,0,0,5,48,C,0,5.0,0,AA
22381,5062368,8,0,0,0,0,0,0,0,0,0,8.0,8,CC
22382,5062369,1,0,0,0,0,0,17,0,C,0,18.0,1,BB
22383,5062370,7,0,0,0,0,0,24,0,C,0,31.0,7,BB
22384,5062371,9,0,0,0,0,0,39,0,C,0,48.0,9,BB
22385,5062374,4,0,0,0,0,0,0,0,0,0,4.0,4,CC
22386,5062375,13,0,0,0,0,0,0,0,0,0,13.0,13,CC
22387,5062380,1,0,0,0,0,0,5,0,C,0,6.0,1,BB
22388,5062381,8,0,0,0,0,0,15,0,C,0,23.0,8,BB
22389,5062382,12,0,0,0,0,0,4,0,C,0,16.0,12,BB
22390,5062387,3,0,0,0,0,0,0,0,0,0,3.0,3,CC
22391,5062388,4,0,0,0,0,0,7,0,C,0,11.0,4,BB
22392,5062389,18,0,0,0,0,0,0,0,0,0,18.0,18,CC
22393,5062390,17,0,0,0,0,0,3,0,C,0,20.0,17,CC
22394,5062391,21,0,0,0,0,0,16,0,C,0,37.0,21,BB
22395,5062392,25,0,0,0,0,0,20,0,C,0,45.0,25,BB
22396,5062394,2,0,0,0,0,0,0,0,0,0,2.0,2,CC
22397,5062396,3,0,0,0,0,0,9,5,C,0,12.0,3,BB
22398,5062397,5,0,0,0,0,0,18,1,C,0,23.0,5,BB
22399,5062398,15,0,0,0,0,0,0,9,X,0,15.0,15,CC
22400,5062399,5,0,0,0,0,0,0,0,0,0,5.0,5,CC
22401,5062400,35,0,0,0,0,0,15,0,C,0,50.0,35,BB
22402,5062401,10,0,0,0,0,0,15,1,C,0,25.0,10,BB
22403,5062402,6,0,0,0,0,0,16,4,C,0,22.0,6,BB
22404,5062403,3,0,0,0,0,0,48,0,C,0,51.0,3,BB
22405,5062404,11,0,0,0,0,0,0,6,X,0,11.0,11,CC
22406,5062405,2,0,0,0,0,0,48,1,C,0,50.0,2,BB
22407,5062406,1,0,0,0,0,0,0,46,X,0,1.0,1,CC
22408,5062407,4,0,0,0,0,0,12,3,C,0,16.0,4,BB
22409,5062408,7,0,0,0,0,0,11,10,C,0,18.0,7,BB
22410,5062409,6,0,0,0,0,0,19,10,C,0,25.0,6,BB
22411,5062410,0,0,0,0,0,0,43,16,C,0,43.0,0,AA
22412,5062411,23,0,0,0,0,0,0,0,0,0,23.0,23,CC
22413,5062413,5,0,0,0,0,0,0,1,X,0,5.0,5,CC
22414,5062414,9,0,0,0,0,0,6,0,C,0,15.0,9,BB
22415,5062415,8,0,0,0,0,0,23,0,C,0,31.0,8,BB
22416,5062416,9,0,0,0,0,0,33,0,C,0,42.0,9,BB
22417,5062417,17,0,0,0,0,0,43,0,C,0,60.0,17,BB
22418,5062418,7,0,0,0,0,0,12,0,C,0,19.0,7,BB
22419,5062419,5,0,0,0,0,0,25,0,C,0,30.0,5,BB
22420,5062420,4,0,0,0,0,0,29,0,C,0,33.0,4,BB
22421,5062421,20,0,0,0,0,0,41,0,C,0,61.0,20,BB
22422,5062424,14,0,0,0,0,0,0,25,X,0,14.0,14,CC
22423,5062425,13,0,0,0,0,0,19,7,C,0,32.0,13,BB
22424,5062426,14,0,0,0,0,0,33,4,C,0,47.0,14,BB
22425,5062427,10,0,0,0,0,0,0,4,0,0,10.0,10,CC
22426,5062428,2,0,0,0,0,0,28,1,C,0,30.0,2,BB
22427,5062435,16,0,0,0,0,0,28,1,C,0,44.0,16,BB
22428,5062436,16,0,0,0,0,0,13,0,C,0,29.0,16,BB
22429,5062438,9,0,0,0,0,0,0,1,0,0,9.0,9,CC
22430,5062439,31,0,0,0,0,0,0,6,0,0,31.0,31,CC
22431,5062440,4,0,0,0,0,0,32,0,C,0,36.0,4,BB
22432,5062441,2,0,0,0,0,0,37,0,C,0,39.0,2,BB
22433,5062443,6,1,0,0,0,0,38,0,C,0,45.0,7,BB
22434,5062444,17,3,1,1,0,0,32,2,C,0,54.0,22,BB
22435,5062445,5,1,0,0,0,0,38,1,C,0,44.0,6,BB
22436,5062446,7,0,0,0,0,0,10,0,C,0,17.0,7,BB
22437,5062447,22,0,0,0,0,0,9,3,C,0,31.0,22,BB
22438,5062448,12,0,0,0,0,0,25,0,C,0,37.0,12,BB
22439,5062451,3,0,0,0,0,0,0,0,0,0,3.0,3,CC
22440,5062452,5,1,0,0,0,0,0,1,X,0,6.0,6,CC
22441,5062453,12,0,0,0,0,0,26,0,C,0,38.0,12,BB
22442,5062454,6,0,0,0,0,0,54,0,C,0,60.0,6,BB
22443,5062456,5,0,0,0,0,0,11,20,C,0,16.0,5,BB
22444,5062457,10,2,0,0,0,0,0,1,0,0,12.0,12,CC
22445,5062458,19,0,0,0,0,0,0,1,0,0,19.0,19,CC
22446,5062459,30,1,0,0,0,0,0,1,0,0,31.0,31,CC
22447,5062460,24,0,0,0,0,0,0,13,0,0,24.0,24,CC
22448,5062461,14,2,0,0,0,0,0,0,0,0,16.0,16,CC
22449,5062462,0,0,0,0,0,0,36,0,C,0,36.0,0,AA
22450,5062465,19,0,0,0,0,0,5,0,C,0,24.0,19,BB
22451,5062466,6,1,0,0,0,0,26,0,C,0,33.0,7,BB
22452,5062467,6,0,0,0,0,0,34,0,C,0,40.0,6,BB
22453,5062468,20,3,0,0,0,0,26,3,C,0,49.0,23,BB
22454,5062469,7,0,0,0,0,0,53,0,C,0,60.0,7,BB
22455,5062471,36,0,0,0,0,0,14,0,C,0,50.0,36,BB
22456,5062472,10,0,0,0,0,0,3,0,C,0,13.0,10,BB
22457,5062473,7,0,0,0,0,0,40,0,C,0,47.0,7,BB
22458,5062474,7,0,0,0,0,0,40,0,C,0,47.0,7,BB
22459,5062475,27,1,0,0,0,0,0,32,X,0,28.0,28,CC
22460,5062478,2,0,0,0,0,0,6,0,C,0,8.0,2,BB
22461,5062479,15,0,0,0,0,0,8,0,C,0,23.0,15,BB
22462,5062480,12,0,0,0,0,0,17,0,C,0,29.0,12,BB
22463,5062481,12,0,0,0,0,0,28,0,C,0,40.0,12,BB
22464,5062483,3,0,0,0,0,0,22,3,C,0,25.0,3,BB
22465,5062484,13,2,0,0,0,0,0,8,1,0,15.0,15,CC
22466,5062485,8,2,1,0,0,0,0,6,X,0,11.0,11,CC
22467,5062488,22,0,0,0,0,0,0,15,X,0,22.0,22,CC
22468,5062489,3,0,0,0,0,0,16,0,C,-1,19.0,3,BB
22469,5062490,4,1,0,0,0,0,37,2,C,0,42.0,5,BB
22470,5062491,7,0,0,0,0,0,3,2,C,0,10.0,7,BB
22471,5062492,1,0,0,0,0,0,0,11,0,0,1.0,1,CC
22472,5062493,1,0,0,0,0,0,0,30,0,0,1.0,1,CC
22473,5062494,1,0,0,0,0,0,0,1,X,0,1.0,1,CC
22474,5062495,3,0,0,0,0,0,16,0,C,0,19.0,3,BB
22475,5062496,25,0,0,0,0,0,0,0,0,0,25.0,25,CC
22476,5062497,7,0,0,0,0,0,29,1,C,0,36.0,7,BB
22477,5062500,5,0,0,0,0,0,44,0,C,0,49.0,5,BB
22478,5062501,5,0,0,0,0,0,7,0,C,0,12.0,5,BB
22479,5062502,4,0,0,0,0,0,13,0,C,0,17.0,4,BB
22480,5062503,2,0,0,0,0,0,25,0,C,0,27.0,2,BB
22481,5062504,1,0,0,0,0,0,29,1,C,0,30.0,1,BB
22482,5062505,7,0,0,0,0,0,0,14,X,0,7.0,7,CC
22483,5062506,12,1,0,0,0,0,0,0,0,0,13.0,13,CC
22484,5062507,33,0,0,0,0,0,0,1,X,0,33.0,33,CC
22485,5062508,12,0,0,0,0,0,0,0,0,0,12.0,12,CC
22486,5062510,1,0,0,0,0,0,25,0,C,0,26.0,1,BB
22487,5062511,18,0,0,0,0,0,38,1,C,0,56.0,18,BB
22488,5062514,3,0,0,0,0,0,14,0,C,0,17.0,3,BB
22489,5062515,4,0,0,0,0,0,13,3,C,0,17.0,4,BB
22490,5062516,6,0,0,0,0,0,33,0,C,0,39.0,6,BB
22491,5062517,8,0,0,0,0,0,43,0,C,0,51.0,8,BB
22492,5062518,4,0,0,0,0,0,38,2,C,0,42.0,4,BB
22493,5062519,9,0,0,0,0,0,0,0,0,0,9.0,9,CC
22494,5062520,9,0,0,0,0,0,0,0,0,0,9.0,9,CC
22495,5062521,7,0,0,0,0,0,0,0,0,0,7.0,7,CC
22496,5062522,15,0,0,0,0,0,39,0,C,0,54.0,15,BB
22497,5062523,7,0,0,0,0,0,43,1,C,0,50.0,7,BB
22498,5062525,5,0,0,0,0,0,32,1,C,0,37.0,5,BB
22499,5062526,13,0,0,0,0,0,16,0,C,0,29.0,13,BB
22500,5062527,1,0,0,0,0,0,13,0,C,0,14.0,1,BB
22501,5062528,12,0,0,0,0,0,22,0,C,0,34.0,12,BB
22502,5062531,35,1,0,0,0,0,9,0,C,0,45.0,36,CC
22503,5062532,6,0,0,0,0,0,16,0,C,0,22.0,6,BB
22504,5062533,5,0,0,0,0,0,22,0,C,0,27.0,5,BB
22505,5062534,6,2,0,0,0,0,0,36,X,0,8.0,8,CC
22506,5062535,2,0,0,0,0,0,46,0,C,0,48.0,2,BB
22507,5062536,7,0,0,0,0,0,0,0,0,0,7.0,7,CC
22508,5062537,5,0,0,0,0,0,13,0,C,0,18.0,5,BB
22510,5062539,7,0,0,0,0,0,0,0,0,0,7.0,7,CC
22511,5062540,0,0,0,0,0,0,41,0,C,0,41.0,0,AA
22512,5062542,15,0,0,0,0,0,45,0,C,0,60.0,15,BB
22513,5062544,4,0,0,0,0,0,24,0,C,0,28.0,4,BB
22514,5062547,4,0,0,0,0,0,30,0,C,0,34.0,4,BB
22515,5062548,6,1,0,0,0,0,36,0,C,0,43.0,7,BB
22516,5062550,2,0,0,0,0,0,0,1,0,0,2.0,2,CC
22517,5062551,24,1,0,0,0,0,0,22,X,0,25.0,25,CC
22518,5062552,2,0,0,0,0,0,0,1,0,0,2.0,2,CC
22519,5062553,3,0,0,0,0,0,1,0,C,0,4.0,3,BB
22520,5062554,6,0,0,0,0,0,2,0,C,0,8.0,6,BB
22521,5062555,6,0,0,0,0,0,5,0,C,0,11.0,6,BB
22522,5062556,10,0,0,0,0,0,4,0,C,0,14.0,10,BB
22523,5062557,22,0,0,0,0,0,9,0,C,0,31.0,22,BB
22524,5062558,12,0,0,0,0,0,24,0,C,0,36.0,12,BB
22525,5062560,3,0,0,0,0,0,21,4,C,0,24.0,3,BB
22526,5062561,16,1,0,0,0,0,26,1,C,0,43.0,17,BB
22527,5062562,8,0,0,0,0,0,0,10,X,0,8.0,8,CC
22528,5062563,32,0,0,0,0,0,0,1,X,0,32.0,32,CC
22529,5062564,0,0,0,0,0,0,38,16,C,0,38.0,0,AA
22530,5062565,8,0,0,0,0,0,0,46,X,0,8.0,8,CC
22531,5062566,13,0,0,0,0,0,38,1,C,0,51.0,13,BB
22532,5062568,13,1,0,0,0,0,25,0,C,0,39.0,14,BB
22533,5062569,11,0,0,0,0,0,6,1,C,0,17.0,11,BB
22534,5062573,6,0,0,0,0,0,54,0,C,0,60.0,6,BB
22535,5062574,14,0,0,0,0,0,16,14,C,0,30.0,14,BB
22536,5062576,17,1,0,0,0,0,0,27,0,0,18.0,18,CC
22537,5062577,26,0,0,0,0,0,0,0,0,0,26.0,26,CC
22538,5062578,5,0,0,0,0,0,54,1,C,0,59.0,5,BB
22539,5062582,4,0,0,0,0,0,34,17,C,0,38.0,4,BB
22540,5062583,22,0,0,0,0,0,1,0,C,0,23.0,22,CC
22541,5062584,2,0,0,0,0,0,0,0,0,0,2.0,2,CC
22542,5062585,19,0,0,0,0,0,0,0,0,0,19.0,19,CC
22543,5062586,8,0,0,0,0,0,0,14,X,0,8.0,8,CC
22544,5062587,4,0,0,0,0,0,0,2,0,0,4.0,4,CC
22548,5062593,5,0,0,0,0,0,2,1,C,0,7.0,5,BB
22549,5062594,24,3,1,0,0,0,0,0,0,0,28.0,28,CC
22552,5062599,7,0,0,0,0,0,27,0,C,0,34.0,7,BB
22553,5062600,0,0,0,0,0,0,38,0,C,0,38.0,0,AA
22554,5062601,16,0,0,0,0,0,41,0,C,0,57.0,16,BB
22555,5062602,8,0,0,0,0,0,0,7,0,0,8.0,8,CC
22556,5062604,1,0,0,0,0,0,0,55,X,0,1.0,1,CC
22557,5062605,12,0,0,0,0,0,30,5,C,0,42.0,12,BB
22558,5062606,0,0,0,0,0,0,12,7,C,0,12.0,0,AA
22559,5062607,8,0,0,0,0,0,14,1,C,0,22.0,8,BB
22560,5062608,16,0,0,0,0,0,41,0,C,0,57.0,16,BB
22561,5062609,2,0,0,0,0,0,0,1,0,0,2.0,2,CC
22562,5062610,2,0,0,0,0,0,0,2,X,-5,2.0,2,CC
22563,5062611,2,0,0,0,0,0,0,2,X,-21,2.0,2,CC
22564,5062612,2,0,0,0,0,0,0,2,X,-5,2.0,2,CC
22565,5062613,2,0,0,0,0,0,0,2,X,-27,2.0,2,CC
22566,5062614,2,0,0,0,0,0,0,2,X,-40,2.0,2,CC
22567,5062615,0,0,0,0,0,0,12,16,C,0,12.0,0,AA
22568,5062617,22,1,0,0,0,0,0,1,X,-23,23.0,23,CC
22569,5062618,12,0,0,0,0,0,48,1,C,0,60.0,12,BB
22572,5062622,2,0,0,0,0,0,29,0,C,0,31.0,2,BB
22578,5062630,10,0,0,0,0,0,3,0,C,0,13.0,10,BB
22580,5062632,9,0,0,0,0,0,34,1,C,0,43.0,9,BB
22581,5062635,11,0,0,0,0,0,0,14,0,0,11.0,11,CC
22582,5062636,0,0,0,0,0,0,14,17,C,0,14.0,0,AA
22583,5062637,11,0,0,0,0,0,19,0,C,0,30.0,11,BB
22584,5062639,0,0,0,0,0,0,12,17,C,0,12.0,0,AA
22585,5062640,4,0,0,0,0,0,14,1,C,0,18.0,4,BB
22586,5062645,12,0,0,0,0,0,0,13,X,0,12.0,12,CC
22587,5062646,11,0,0,0,0,0,0,4,0,0,11.0,11,CC
22588,5062649,18,1,0,0,0,0,15,10,C,0,34.0,19,BB
22589,5062651,21,0,0,0,0,0,13,0,C,0,34.0,21,BB
22590,5062652,10,0,0,0,0,0,0,1,0,0,10.0,10,CC
22591,5062653,16,3,0,0,0,0,0,1,X,0,19.0,19,CC
22592,5062654,24,0,0,0,0,0,17,0,C,0,41.0,24,BB
22593,5062655,7,0,0,0,0,0,10,1,C,0,17.0,7,BB
22594,5062656,2,0,0,0,0,0,16,2,C,0,18.0,2,BB
22595,5062657,8,0,0,0,0,0,25,1,C,0,33.0,8,BB
22596,5062658,10,0,0,0,0,0,0,2,0,0,10.0,10,CC
22597,5062659,8,0,0,0,0,0,0,1,0,0,8.0,8,CC
22598,5062660,9,0,0,0,0,0,0,1,X,0,9.0,9,CC
22599,5062661,12,0,0,0,0,0,0,13,0,0,12.0,12,CC
22600,5062662,12,0,0,0,0,0,0,29,X,0,12.0,12,CC
22601,5062663,16,0,0,0,0,0,0,1,X,0,16.0,16,CC
22602,5062668,16,0,0,0,0,0,32,0,C,0,48.0,16,BB
22603,5062669,11,0,0,0,0,0,30,0,C,0,41.0,11,BB
22604,5062670,1,0,0,0,0,0,0,36,X,0,1.0,1,CC
22605,5062671,6,0,0,0,0,0,0,5,0,0,6.0,6,CC
22606,5062672,14,0,0,0,0,0,7,0,C,0,21.0,14,BB
22607,5062673,7,0,0,0,0,0,10,0,C,0,17.0,7,BB
22608,5062674,8,1,0,0,0,0,38,0,C,0,47.0,9,BB
22609,5062676,24,0,0,0,0,0,32,0,C,0,56.0,24,BB
22610,5062678,12,0,0,0,0,0,15,0,C,0,27.0,12,BB
22611,5062679,5,0,0,0,0,0,36,0,C,0,41.0,5,BB
22612,5062680,3,0,0,0,0,0,0,4,X,0,3.0,3,CC
22614,5062685,42,1,0,0,0,0,0,11,0,0,43.0,43,CC
